hanzi,tl,frequency,poj
卵生動物,luán-sing-tōng-bu̍t,12,loán-seng-tōng-bu̍t
原住民族,guân-tsū-bîn-tso̍k,12,goân-chū-bîn-cho̍k
原漢衝突,guân-hàn-tshiong-tu̍t,12,goân-hàn-chhiong-tu̍t
原生生物,guân-sing-sing-bu̍t,12,goân-seng-seng-bu̍t
參考書目,tsham-khó-su-bo̍k,12,chham-khó-su-bo̍k
反共文學,huán-kiōng-bûn-ha̍k,12,hoán-kiōng-bûn-ha̍k
反始記號,huán-sí-kì-hō,12,hoán-sí-kì-hō
反式脂肪,huán-sik-tsi-hong,12,hoán-sek-chi-hong
反應時間,huán-ìng-sî-kan,12,hoán-èng-sî-kan
反手發球,huán-tshiú-huat-kiû,12,hoán-chhiú-hoat-kiû
反桮拍球,huán-pue-phah-kiû,12,hoán-poe-phah-kiû
反清復明,huán-tshing-ho̍k-bîng,12,hoán-chheng-ho̍k-bêng
古典主義,kóo-tián-tsú-gī,12,kó͘-tián-chú-gī
古典文學,kóo-tián-bûn-ha̍k,12,kó͘-tián-bûn-ha̍k
古典音樂,kóo-tián-im-ga̍k,12,kó͘-tián-im-ga̍k
古早科技,kóo-tsá-kho-ki,12,kó͘-chá-kho-ki
台江內海,tâi-kang-lāi-hái,12,tâi-kang-lāi-hái
史前文化,sú-tsiân-bûn-huà,12,sú-chiân-bûn-hòa
史前時代,sú-tsiân-sî-tāi,12,sú-chiân-sî-tāi
史前時期,sú-tsiân-sî-kî,12,sú-chiân-sî-kî
合奏樂器,ha̍p-tsàu-ga̍k-khì,12,ha̍p-chàu-ga̍k-khì
同心協力,tông-sim-hia̍p-li̍k,12,tông-sim-hia̍p-le̍k
同極相斥,tông-ki̍k-sio-thik,12,tông-ke̍k-sio-thek
名勝古蹟,bîng-sìng-kóo-tsik,12,bêng-sèng-kó͘-chek
名言佳句,bîng-giân-ka-kù,12,bêng-giân-ka-kù
周長公式,tsiu-tn̂g-kong-sik,12,chiu-tn̂g-kong-sek
味覺摹寫,bī-kak-bôo-siá,12,bī-kak-bô͘-siá
呼吸系統,hoo-khip-hē-thóng,12,ho͘-khip-hē-thóng
品德故事,phín-tik-kòo-sū,12,phín-tek-kò͘-sū
啟蒙教材,khé-bông-kàu-tsâi,12,khé-bông-kàu-châi
喙空黏膜,tshuì-khang-liâm-mo̍oh,12,chhùi-khang-liâm-mo̍͘h
喙齒結石,tshuì-khí-kiat-tsio̍h,12,chhùi-khí-kiat-chio̍h
單位分數,tan-uī-hun-sòo,12,tan-ūi-hun-sò͘
單位換算,tan-uī-uānn-sǹg,12,tan-ūi-ōaⁿ-sǹg
單位比較,tan-uī-pí-kàu,12,tan-ūi-pí-kàu
單極mòo-tah,tuann-ki̍k-mòo-tah,12,toaⁿ-ke̍k-mò͘-tah
單親家庭,tan-tshin-ka-tîng,12,tan-chhin-ka-têng
嗅覺摹寫,hiù-kak-bôo-siá,12,hiù-kak-bô͘-siá
嘉南大圳,ka-lâm-tuā-tsùn,12,ka-lâm-tōa-chùn
嘉南平原,ka-lâm-pîng-guân,12,ka-lâm-pêng-goân
嘛會使講,mā-ē-sái-kóng,12,mā-ē-sái-kóng
噗版印刷,phok-pán-ìn-suat,12,phok-pán-ìn-soat
四个線間,sì-ê-suànn-kan,12,sì-ê-sòaⁿ-kan
四位小數,sì-uī-sió-sòo,12,sì-ūi-sió-sò͘
四分位數,sì-hun-uī-sòo,12,sì-hun-ūi-sò͘
四分音符,sì-hun-im-hû,12,sì-hun-im-hû
四則運算,sì-tsik-ūn-suàn,12,sì-chek-ūn-soàn
四字語詞,sì-jī-gí-sû,12,sì-jī-gí-sû
四捨五入,sì-siá-gōo-ji̍p,12,sì-siá-gō͘-ji̍p
四跤仔泅,sì-kha-á-siû,12,sì-kha-á-siû
因數分解,in-sòo-hun-kái,12,in-sò͘-hun-kái
固定唱名,kòo-tīng-tshiùnn-miâ,12,kò͘-tēng-chhiùⁿ-miâ
國定古蹟,kok-tīng-kóo-tsik,12,kok-tēng-kó͘-chek
國家公園,kok-ka-kong-hn̂g,12,kok-ka-kong-hn̂g
國家語言,kok-ka-gí-giân,12,kok-ka-gí-giân
國民教育,kok-bîn-kàu-io̍k,12,kok-bîn-kàu-io̍k
國語家庭,kok-gí-ka-tîng,12,kok-gí-ka-têng
國際公約,kok-tsè-kong-iok,12,kok-chè-kong-iok
國際組織,kok-tsè-tsoo-tsit,12,kok-chè-cho͘-chit
國際舞台,kok-tsè-bú-tâi,12,kok-chè-bú-tâi
國際貿易,kok-tsè-bōo-i̍k,12,kok-chè-bō͘-e̍k
圓形周長,înn-hîng-tsiu-tn̂g,12,îⁿ-hêng-chiu-tn̂g
圓形面積,înn-hîng-bīn-tsik,12,îⁿ-hêng-bīn-chek
圓箍仔柱,înn-khoo-á-thiāu,12,îⁿ-kho͘-á-thiāu
土地改革,thóo-tē-kái-kik,12,thó͘-tē-kái-kek
土地運用,thóo-tē-ūn-iōng,12,thó͘-tē-ūn-iōng
土地開發,thóo-tē-khai-huat,12,thó͘-tē-khai-hoat
地動規模,tē-tāng-kui-bôo,12,tē-tāng-kui-bô͘
地層塌窩,tē-tsân-lap-o,12,tē-chân-lap-o
地形景觀,tē-hîng-kíng-kuan,12,tē-hêng-kéng-koan
地熱發電,tē-jia̍t-huat-tiān,12,tē-jia̍t-hoat-tiān
地球引力,tē-kiû-ín-li̍k,12,tē-kiû-ín-le̍k
地球暖化,tē-kiû-luán-huà,12,tē-kiû-loán-hòa
地球自轉,tē-kiû-tsū-tsuán,12,tē-kiû-chū-choán
地理位置,tē-lí-uī-tì,12,tē-lí-ūi-tì
地理景觀,tē-lí-kíng-kuan,12,tē-lí-kéng-koan
地理環境,tē-lí-khuân-kíng,12,tē-lí-khoân-kéng
地盤夯懸,tē-puânn-giâ-kuân,12,tē-pôaⁿ-giâ-koân
均衡飲食,kin-hîng-ím-si̍t,12,kin-hêng-ím-si̍t
垂直傳染,suî-ti̍t-thuân-jiám,12,sûi-ti̍t-thoân-jiám
埃及花蠓,ai-ki̍p-hue-báng,12,ai-ki̍p-hoe-báng
埔里盆地,poo-lí-phûn-tē,12,po͘-lí-phûn-tē
基督宗教,ki-tok-tsong-kàu,12,ki-tok-chong-kàu
塑膠橐仔,sok-ka-lok-á,12,sok-ka-lok-á
塑膠袋仔,sok-ka-tē-á,12,sok-ka-tē-á
塑膠製品,sok-ka-tsè-phín,12,sok-ka-chè-phín
塑膠貨幣,sok-ka-huè-pè,12,sok-ka-hòe-pè
塗壤液化,thôo-jióng-i̍k-huà,12,thô͘-jióng-e̍k-hòa
塗壤鹽化,thôo-jióng-iâm-huà,12,thô͘-jióng-iâm-hòa
外溫動物,guā-un-tōng-bu̍t,12,gōa-un-tōng-bu̍t
多位小數,to-uī-sió-sòo,12,to-ūi-sió-sò͘
大地景觀,tāi-tē-kíng-kuan,12,tāi-tē-kéng-koan
大氣壓力,tāi-khì-ap-li̍k,12,tāi-khì-ap-le̍k
大波斯菊,tuā-pho-su-kiok,12,tōa-pho-su-kiok
大狗齒仔,tuā-káu-khí-á,12,tōa-káu-khí-á
大王椰子,tāi-ông-iâ-tsí,12,tāi-ông-iâ-chí
大約等於,tāi-iok-tíng-î,12,tāi-iok-téng-î
大肚魚仔,tuā-tōo-hî-á,12,tōa-tō͘-hî-á
大腸桿菌,tuā-tn̂g-kuáinn-khún,12,tōa-tn̂g-koáiⁿ-khún
大都會區,tuā-too-huē-khu,12,tōa-to͘-hōe-khu
大霸尖山,tāi-pà-tsiam-suann,12,tāi-pà-chiam-soaⁿ
天文學家,thian-bûn-ha̍k-ka,12,thian-bûn-ha̍k-ka
天氣現象,thinn-khì-hiān-siōng,12,thiⁿ-khì-hiān-siōng
天氣觀測,thinn-khì-kuan-tshik,12,thiⁿ-khì-koan-chhek
天氣變化,thinn-khì-piàn-huà,12,thiⁿ-khì-piàn-hòa
天氣預報,thinn-khì-ī-pò,12,thiⁿ-khì-ī-pò
天然漁港,thian-jiân-hî-káng,12,thian-jiân-hî-káng
太平天國,tài-pîng-thian-kok,12,tài-pêng-thian-kok
太陽能枋,thài-iông-lîng-pang,12,thài-iông-lêng-pang
太陽電池,thài-iông-tiān-tî,12,thài-iông-tiān-tî
婚喪喜慶,hun-song-hí-khìng,12,hun-song-hí-khèng
子宮內膜,tsú-kiong-lāi-mo̍oh,12,chú-kiong-lāi-mo̍͘h
孢子囊群,pau-tsí-lông-kûn,12,pau-chí-lông-kûn
季風氣候,kuì-hong-khì-hāu,12,kùi-hong-khì-hāu
孵出來,pū--tshut-lâi,12,pū--chhut-lâi
學習資源,ha̍k-si̍p-tsu-guân,12,ha̍k-si̍p-chu-goân
孽譎仔話,gia̍t-khiat-á-uē,12,gia̍t-khiat-á-ōe
安非他命,an-hui-tha-bīng,12,an-hui-tha-bēng
完全小節,uân-tsuân-sió-tsat,12,oân-choân-sió-chat
完全變態,uân-tsuân-piàn-thài,12,oân-choân-piàn-thài
宗教信仰,tsong-kàu-sìn-gióng,12,chong-kàu-sìn-gióng
宗教慶典,tsong-kàu-khìng-tián,12,chong-kàu-khèng-tián
宗教舞蹈,tsong-kàu-bú-tō,12,chong-kàu-bú-tō
官方語言,kuann-hong-gí-giân,12,koaⁿ-hong-gí-giân
定期存款,tīng-kî-tsûn-khuán,12,tēng-kî-chûn-khoán
定點投籃,tīng-tiám-tâu-nâ,12,tēng-tiám-tâu-nâ
宜蘭平原,gî-lân-pîng-guân,12,gî-lân-pêng-goân
客家歌仔,kheh-ka-kua-á,12,kheh-ka-koa-á
家庭倫理,ka-tîng-lûn-lí,12,ka-têng-lûn-lí
家庭型態,ka-tîng-hîng-thài,12,ka-têng-hêng-thài
家庭計畫,ka-tîng-kè-uē,12,ka-têng-kè-ōe
家扶中心,ka-hû-tiong-sim,12,ka-hû-tiong-sim
家族聚居,ka-tso̍k-tsū-ki,12,ka-cho̍k-chū-ki
寓言故事,gū-giân-kòo-sū,12,gū-giân-kò͘-sū
專賣制度,tsuan-bē-tsè-tōo,12,choan-bē-chè-tō͘
對中掠齊,tuì-tiong-lia̍h-tsê,12,tùi-tiong-lia̍h-chê
對應頂點,tuì-ìng-tíng-tiám,12,tùi-èng-téng-tiám
對流作用,tuì-liû-tsok-iōng,12,tùi-liû-chok-iōng
對話練習,tuì-uē-liān-si̍p,12,tùi-ōe-liān-si̍p
小數位數,sió-sòo-uī-sòo,12,sió-sò͘-ūi-sò͘
小數四則,sió-sòo-sì-tsik,12,sió-sò͘-sì-chek
小數除法,sió-sòo-tî-huat,12,sió-sò͘-tî-hoat
小蘇打水,sió-soo-tánn-tsuí,12,sió-so͘-táⁿ-chúi
小調歌曲,sió-tiāu-kua-khik,12,sió-tiāu-koa-khek
尖喙夾仔,tsiam-tshuì-ngeh-á,12,chiam-chhùi-ngeh-á
就地取材,tsiū-tē-tshú-tsâi,12,chiū-tē-chhú-châi
就業機會,tsiū-gia̍p-ki-huē,12,chiū-gia̍p-ki-hōe
尺規作圖,tshioh-kui-tsok-tôo,12,chhioh-kui-chok-tô͘
屈尺角柱,khut-tshioh-kak-thiāu,12,khut-chhioh-kak-thiāu
屏東平原,pîn-tong-pîng-guân,12,pîn-tong-pêng-goân
屯田政策,tûn-tiân-tsìng-tshik,12,tûn-tiân-chèng-chhek
山崙地形,suann-lūn-tē-hîng,12,soaⁿ-lūn-tē-hêng
工作人口,kang-tsok-jîn-kháu,12,kang-chok-jîn-kháu
工業革命,kang-gia̍p-kik-bīng,12,kang-gia̍p-kek-bēng
左狹右闊,tsó-e̍h-iū-khuah,12,chó-e̍h-iū-khoah
左闊右狹,tsó-khuah-iū-e̍h,12,chó-khoah-iū-e̍h
市場需求,tshī-tiûnn-su-kiû,12,chhī-tiûⁿ-su-kiû
希臘正教,hi-lia̍p-tsìng-kàu,12,hi-lia̍p-chèng-kàu
希臘神話,hi-lia̍p-sîn-uē,12,hi-lia̍p-sîn-ōe
平均氣溫,pîng-kin-khì-un,12,pêng-kin-khì-un
平均溫度,pîng-kin-un-tōo,12,pêng-kin-un-tō͘
平均速率,pîng-kin-sok-lu̍t,12,pêng-kin-sok-lu̍t
平方公分,pîng-hong-kong-hun,12,pêng-hong-kong-hun
平方公寸,pîng-hong-kong-tshùn,12,pêng-hong-kong-chhùn
平方公里,pîng-hong-kong-lí,12,pêng-hong-kong-lí
平方厘米,pîng-hong-lî-bí,12,pêng-hong-lî-bí
平方毫米,pîng-hong-hô-bí,12,pêng-hong-hô-bí
平板電腦,pênn-pán-tiān-náu,12,pêⁿ-pán-tiān-náu
平版印刷,pênn-pán-ìn-suat,12,pêⁿ-pán-ìn-soat
平行現象,pîng-hîng-hiān-siōng,12,pêng-hêng-hiān-siōng
平面圖形,pênn-bīn-tôo-hîng,12,pêⁿ-bīn-tô͘-hêng
幼年人口,iù-liân-jîn-kháu,12,iù-liân-jîn-kháu
幼調節輪,iù-tiâu-tsiat-lûn,12,iù-tiâu-chiat-lûn
幾何圖形,kí-hô-tôo-hîng,12,kí-hô-tô͘-hêng
幾分之幾,kuí-hun-tsi-kuí,12,kúi-hun-chi-kúi
幾點幾分,kuí-tiám-kuí-hun,12,kúi-tiám-kúi-hun
弧形島嶼,hôo-hîng-tó-sū,12,hô͘-hêng-tó-sū
彈性限度,tân-sìng-hān-tōo,12,tân-sèng-hān-tō͘
循環小數,sûn-khuân-sió-sòo,12,sûn-khoân-sió-sò͘
心肺功能,sim-hì-kong-lîng,12,sim-hì-kong-lêng
心肺耐力,sim-hì-nāi-li̍k,12,sim-hì-nāi-le̍k
心肺適能,sim-hì-sik-lîng,12,sim-hì-sek-lêng
快速道路,khuài-sok-tō-lōo,12,khoài-sok-tō-lō͘
急性肝炎,kip-sìng-kuann-iām,12,kip-sèng-koaⁿ-iām
性hoo-lú-bóng,sìng-hoo-lú-bóng,12,sèng-ho͘-lú-bóng
性別偏見,sìng-pia̍t-phian-kiàn,12,sèng-pia̍t-phian-kiàn
性別平等,sìng-pia̍t-pîng-tíng,12,sèng-pia̍t-pêng-téng
性別歧視,sìng-pia̍t-kî-sī,12,sèng-pia̍t-kî-sī
性命禮俗,sènn-miā-lé-sio̍k,12,sèⁿ-miā-lé-sio̍k
恆春半島,hîng-tshun-puànn-tó,12,hêng-chhun-pòaⁿ-tó
恆溫動物,hîng-un-tōng-bu̍t,12,hêng-un-tōng-bu̍t
恐龍化石,khióng-liông-huà-tsio̍h,12,khióng-liông-hòa-chio̍h
意義段落,ì-gī-tuānn-lo̍h,12,ì-gī-tōaⁿ-lo̍h
感化教育,kám-huà-kàu-io̍k,12,kám-hòa-kàu-io̍k
慈善團體,tsû-siān-thuân-thé,12,chû-siān-thoân-thé
慈善機構,tsû-siān-ki-kòo,12,chû-siān-ki-kò͘
應變變因,ìng-piàn-piàn-in,12,èng-piàn-piàn-in
懸手傳球,kuân-tshiú-thuân-kiû,12,koân-chhiú-thoân-kiû
懸手托球,kuân-tshiú-thuh-kiû,12,koân-chhiú-thuh-kiû
懸浮微粒,hiân-hû-bî-lia̍p,12,hiân-hû-bî-lia̍p
懸音木琴,kuân-im-bo̍k-khîm,12,koân-im-bo̍k-khîm
懸音笛仔,kuân-im-ta̍t-á,12,koân-im-ta̍t-á
懸音譜號,kuân-im-phóo-hō,12,koân-im-phó͘-hō
成語典故,sîng-gí-tián-kòo,12,sêng-gí-tián-kò͘
成長環境,sîng-tióng-khuân-kíng,12,sêng-tióng-khoân-kéng
戒嚴時期,kài-giâm-sî-kî,12,kài-giâm-sî-kî
戰後初期,tsiàn-āu-tshoo-kî,12,chiàn-āu-chho͘-kî
戰後臺灣,tsiàn-āu-tâi-uân,12,chiàn-āu-tâi-oân
戶口名簿,hōo-kháu-miâ-phōo,12,hō͘-kháu-miâ-phō͘
戶口普查,hōo-kháu-phóo-tsa,12,hō͘-kháu-phó͘-cha
扇形周長,sìnn-hîng-tsiu-tn̂g,12,sìⁿ-hêng-chiu-tn̂g
扇形弧長,sìnn-hîng-hôo-tn̂g,12,sìⁿ-hêng-hô͘-tn̂g
扇形面積,sìnn-hîng-bīn-tsik,12,sìⁿ-hêng-bīn-chek
手曲關節,tshiú-khiau-kuan-tsat,12,chhiú-khiau-koan-chat
扮公伙仔,pān-kong-hué-á,12,pān-kong-hóe-á
抗日運動,khòng-ji̍t-ūn-tōng,12,khòng-ji̍t-ūn-tōng
折衷家庭,tsiat-thiong-ka-tîng,12,chiat-thiong-ka-têng
拍獵掠魚,phah-la̍h-lia̍h-hî,12,phah-la̍h-lia̍h-hî
拍鑼拍鼓,phah-lô-phah-kóo,12,phah-lô-phah-kó͘
拗射現象,áu-siā-hiān-siōng,12,áu-siā-hiān-siōng
指事符號,tsí-sū-hû-hō,12,chí-sū-hû-hō
挨絃樂器,e-hiân-ga̍k-khì,12,e-hiân-ga̍k-khì
捲螺仔風,kńg-lê-á-hong,12,kńg-lê-á-hong
捷運系統,tsia̍t-ūn-hē-thóng,12,chia̍t-ūn-hē-thóng
掠蟲網仔,lia̍h-thâng-bāng-á,12,lia̍h-thâng-bāng-á
控制變因,khòng-tsè-piàn-in,12,khòng-chè-piàn-in
搖擺鐘仔,iô-pái-tsing-á,12,iô-pái-cheng-á
操縱變因,tshau-tsiòng-piàn-in,12,chhau-chiòng-piàn-in
政府單位,tsìng-hú-tan-uī,12,chèng-hú-tan-ūi
政府機構,tsìng-hú-ki-kòo,12,chèng-hú-ki-kò͘
政黨輪替,tsìng-tóng-lûn-thè,12,chèng-tóng-lûn-thè
敘寫方式,sū-siá-hong-sik,12,sū-siá-hong-sek
教育程度,kàu-io̍k-thîng-tōo,12,kàu-io̍k-thêng-tō͘
數位觀星,sòo-uī-kuan-tshenn,12,sò͘-ūi-koan-chheⁿ
文化產業,bûn-huà-sán-gia̍p,12,bûn-hòa-sán-gia̍p
文化融合,bûn-huà-iông-ha̍p,12,bûn-hòa-iông-ha̍p
文化遺產,bûn-huà-uî-sán,12,bûn-hòa-ûi-sán
文史協會,bûn-sú-hia̍p-huē,12,bûn-sú-hia̍p-hōe
文字編輯,bûn-jī-pian-tsi̍p,12,bûn-jī-pian-chi̍p
文學體裁,bûn-ha̍k-thé-tshâi,12,bûn-ha̍k-thé-chhâi
文藝復興,bûn-gē-ho̍k-hing,12,bûn-gē-ho̍k-heng
斜對角線,tshua̍h-tuì-kak-suànn,12,chhoa̍h-tùi-kak-sòaⁿ
新型流感,sin-hîng-liû-kám,12,sin-hêng-liû-kám
新式教育,sin-sik-kàu-io̍k,12,sin-sek-kàu-io̍k
新陳代謝,sin-tîn-tāi-siā,12,sin-tîn-tāi-siā
族群械鬥,tso̍k-kûn-hāi-tàu,12,cho̍k-kûn-hāi-tàu
日夜變化,ji̍t-iā-piàn-huà,12,ji̍t-iā-piàn-hòa
日本腦炎,ji̍t-pún-náu-iām,12,ji̍t-pún-náu-iām
日治時代,ji̍t-tī-sî-tāi,12,ji̍t-tī-sî-tāi
明鄭時期,bîng-tēnn-sî-kî,12,bêng-tēⁿ-sî-kî
時間換算,sî-kan-uānn-sǹg,12,sî-kan-ōaⁿ-sǹg
最簡分數,tsuè-kán-hun-sòo,12,chòe-kán-hun-sò͘
月經週期,gue̍h-king-tsiu-kî,12,goe̍h-keng-chiu-kî
有效日期,iú-hāu-ji̍t-kî,12,iú-hāu-ji̍t-kî
有機堆肥,iú-ki-tui-puî,12,iú-ki-tui-pûi
有機農業,iú-ki-lông-gia̍p,12,iú-ki-lông-gia̍p
有氧舞蹈,iú-ióng-bú-tō,12,iú-ióng-bú-tō
有氧運動,iú-ióng-ūn-tōng,12,iú-ióng-ūn-tōng
有氧適能,iú-ióng-sik-lîng,12,iú-ióng-sek-lêng
服裝儀容,ho̍k-tsong-gî-iông,12,ho̍k-chong-gî-iông
木刻板畫,bo̍k-khik-pán-uē,12,bo̍k-khek-pán-ōe
木刻版畫,bo̍k-khik-pán-uē,12,bo̍k-khek-pán-ōe
木管樂器,bo̍k-kuán-ga̍k-khì,12,bo̍k-koán-ga̍k-khì
木雕神像,bo̍k-tiau-sîn-siōng,12,bo̍k-tiau-sîn-siōng
本位記號,pún-uī-kì-hō,12,pún-ūi-kì-hō
本土語言,pún-thóo-gí-giân,12,pún-thó͘-gí-giân
東亞地區,tang-a-tē-khu,12,tang-a-tē-khu
東亞島弧,tang-a-tó-hôo,12,tang-a-tó-hô͘
東北季風,tang-pak-kuì-hong,12,tang-pak-kùi-hong
東沙群島,tang-sua-kûn-tó,12,tang-soa-kûn-tó
林口臺地,nâ-kháu-tâi-tē,12,nâ-kháu-tâi-tē
校園安全,hāu-hn̂g-an-tsuân,12,hāu-hn̂g-an-choân
校園霸凌,hāu-hn̂g-pà-lîng,12,hāu-hn̂g-pà-lêng
植物學家,si̍t-bu̍t-ha̍k-ka,12,si̍t-bu̍t-ha̍k-ka
槓桿原理,kǹg-kuáinn-guân-lí,12,kǹg-koáiⁿ-goân-lí
次女高音,tshù-lú-ko-im,12,chhù-lú-ko-im
歐亞板塊,au-a-pán-khuài,12,au-a-pán-khoài
歐洲聯盟,au-tsiu-liân-bîng,12,au-chiu-liân-bêng
歕管樂器,pûn-kuán-ga̍k-khì,12,pûn-koán-ga̍k-khì
正三角形,tsiànn-sann-kak-hîng,12,chiàⁿ-saⁿ-kak-hêng
正五邊形,tsiànn-gōo-pinn-hîng,12,chiàⁿ-gō͘-piⁿ-hêng
正六邊形,tsiànn-la̍k-pinn-hîng,12,chiàⁿ-la̍k-piⁿ-hêng
正四角形,tsiànn-sì-kak-hîng,12,chiàⁿ-sì-kak-hêng
正四角柱,tsiànn-sì-kak-thiāu,12,chiàⁿ-sì-kak-thiāu
正多邊形,tsiànn-to-pinn-hîng,12,chiàⁿ-to-piⁿ-hêng
正桮拍球,tsiànn-pue-phah-kiû,12,chiàⁿ-poe-phah-kiû
正比關係,tsìng-pí-kuan-hē,12,chèng-pí-koan-hē
正身護龍,tsiànn-sin-hōo-lîng,12,chiàⁿ-sin-hō͘-lêng
歷史故事,li̍k-sú-kòo-sū,12,le̍k-sú-kò͘-sū
殖民文化,si̍t-bîn-bûn-huà,12,si̍t-bîn-bûn-hòa
殖民統治,si̍t-bîn-thóng-tī,12,si̍t-bîn-thóng-tī
殖民經濟,si̍t-bîn-king-tsè,12,si̍t-bîn-keng-chè
段落大意,tuānn-lo̍h-tāi-ì,12,tōaⁿ-lo̍h-tāi-ì
段落意義,tuānn-lo̍h-ì-gī,12,tōaⁿ-lo̍h-ì-gī
毛細現象,môo-sè-hiān-siōng,12,mô͘-sè-hiān-siōng
民主國家,bîn-tsú-kok-ka,12,bîn-chú-kok-ka
民主政治,bîn-tsú-tsìng-tī,12,bîn-chú-chèng-tī
民主社會,bîn-tsú-siā-huē,12,bîn-chú-siā-hōe
民俗技藝,bîn-sio̍k-ki-gē,12,bîn-sio̍k-ki-gē
民俗文物,bîn-sio̍k-bûn-bu̍t,12,bîn-sio̍k-bûn-bu̍t
民俗藝品,bîn-sio̍k-gē-phín,12,bîn-sio̍k-gē-phín
民俗藝陣,bîn-siok-gē-tīn,12,bîn-siok-gē-tīn
民意代表,bîn-ì-tāi-piáu,12,bîn-ì-tāi-piáu
民意機關,bîn-ì-ki-kuan,12,bîn-ì-ki-koan
民族舞蹈,bîn-tso̍k-bú-tō,12,bîn-cho̍k-bú-tō
民生用水,bîn-sing-iōng-tsuí,12,bîn-seng-iōng-chúi
民間信仰,bîn-kan-sìn-gióng,12,bîn-kan-sìn-gióng
民間團體,bîn-kan-thuân-thé,12,bîn-kan-thoân-thé
民間歌謠,bîn-kan-kua-iâu,12,bîn-kan-koa-iâu
民間組織,bîn-kan-tsoo-tsit,12,bîn-kan-cho͘-chit
民間說唱,bîn-kan-suat-tshiùnn,12,bîn-kan-soat-chhiùⁿ
氣候型態,khì-hāu-hîng-thài,12,khì-hāu-hêng-thài
氣候變遷,khì-hāu-piàn-tshian,12,khì-hāu-piàn-chhian
氣象報告,khì-siōng-pò-kò,12,khì-siōng-pò-kò
氣象專家,khì-siōng-tsuan-ka,12,khì-siōng-choan-ka
氣象衛星,khì-siōng-uē-tshenn,12,khì-siōng-ōe-chheⁿ
氣象觀測,khì-siōng-kuan-tshik,12,khì-siōng-koan-chhek
氣象預報,khì-siōng-ī-pò,12,khì-siōng-ī-pò
氣體中毒,khì-thé-tiòng-to̍k,12,khì-thé-tiòng-to̍k
氫氧離子,khing-ióng-lî-tsú,12,kheng-ióng-lî-chú
水上救生,tsuí-siōng-kiù-sing,12,chúi-siōng-kiù-seng
水中自救,tsuí-tiong-tsū-kiù,12,chúi-tiong-chū-kiù
水利工程,tsuí-lī-kang-tîng,12,chúi-lī-kang-têng
水力發電,tsuí-li̍k-huat-tiān,12,chúi-le̍k-hoat-tiān
水生動物,tsuí-sing-tōng-bu̍t,12,chúi-seng-tōng-bu̍t
水生植物,tsuí-sing-si̍t-bu̍t,12,chúi-seng-si̍t-bu̍t
水生生物,tsuí-sing-sing-bu̍t,12,chúi-seng-seng-bu̍t
水紅仔色,tsuí-âng-á-sik,12,chúi-âng-á-sek
水銀電池,tsuí-gîn-tiān-tî,12,chúi-gîn-tiān-tî
永續環境,íng-sio̍k-khuân-kíng,12,éng-sio̍k-khoân-kéng
永續經營,íng-sio̍k-king-îng,12,éng-sio̍k-keng-êng
求偶行為,kiû-ngóo-hîng-uî,12,kiû-ngó͘-hêng-ûi
沖積平原,tshiâng-tsik-pîng-guân,12,chhiâng-chek-pêng-goân
沙埔排球,sua-poo-pâi-kiû,12,soa-po͘-pâi-kiû
河川流量,hô-tshuan-liû-liōng,12,hô-chhoan-liû-liōng
治臺政策,tī-tâi-tsìng-tshik,12,tī-tâi-chèng-chhek
泉郊會館,tsuân-kau-huē-kuán,12,choân-kau-hōe-koán
注音符號,tsù-im-hû-hō,12,chù-im-hû-hō
注音輸入,tsù-im-su-ji̍p,12,chù-im-su-ji̍p
注預防射,tsù-ī-hông-siā,12,chù-ī-hông-siā
流行文化,liû-hîng-bûn-huà,12,liû-hêng-bûn-hòa
海口,hái-kháu,12,hái-kháu
海底溫泉,hái-té-un-tsuânn,12,hái-té-un-chôaⁿ
海底火山,hái-té-hué-suann,12,hái-té-hóe-soaⁿ
海拔懸度,hái-pua̍t-kuân-tōo,12,hái-poa̍t-koân-tō͘
海洋資源,hái-iûnn-tsu-guân,12,hái-iûⁿ-chu-goân
海蝕平台,hái-si̍t-pênn-tâi,12,hái-si̍t-pêⁿ-tâi
消化器官,siau-huà-khì-kuan,12,siau-hòa-khì-koan
消費行為,siau-huì-hîng-uî,12,siau-hùi-hêng-ûi
混合計算,hūn-ha̍p-kè-sǹg,12,hūn-ha̍p-kè-sǹg
清朝時期,tshing-tiâu-sî-kî,12,chheng-tiâu-sî-kî
清水斷崖,tshing-tsuí-tuān-gâi,12,chheng-chúi-toān-gâi
清法戰爭,tshing-huat-tsiàn-tsing,12,chheng-hoat-chiàn-cheng
減法估算,kiám-huat-kóo-sǹg,12,kiám-hoat-kó͘-sǹg
減法算式,kiám-huat-sǹg-sik,12,kiám-hoat-sǹg-sek
減法計算,kiám-huat-kè-sǹg,12,kiám-hoat-kè-sǹg
渡海來臺,tōo-hái-lâi-tâi,12,tō͘-hái-lâi-tâi
渡臺禁令,tōo-tâi-kìm-līng,12,tō͘-tâi-kìm-lēng
溫室氣體,un-sik-khì-thé,12,un-sek-khì-thé
溶解現象,iông-kái-hiān-siōng,12,iông-kái-hiān-siōng
漢番界碑,hàn-huan-kài-pi,12,hàn-hoan-kài-pi
澎湖群島,phînn-ôo-kûn-tó,12,phîⁿ-ô͘-kûn-tó
濫糝開墾,lām-sám-khai-khún,12,lām-sám-khai-khún
濫色效果,lām-sik-hāu-kó,12,lām-sek-hāu-kó
