tl,hanzi,frequency
lîng-guân-kio̍k,能源局,16
lîng-liōng-tiûnn,能量場,16
tsik-tsui-kut,脊椎骨,16
sīn-siōng-sián,腎上腺,16
náu-siōng-li̍k,腦像力,16
náu-kin-tuīnn,腦筋斷,16
io-tsiah-kut,腰脊骨,16
tn̂g-uī-iām,腸胃炎,16
pak-lāi-ki,腹內肌,16
pak-tóo-tháng,腹肚桶,16
thuì-khòo-pn̄g,腿庫飯,16
tshik-kài-kut,膝蓋骨,16
tsi-bai-moo,膣屄毛,16
phòng-se-tsiam,膨紗針,16
phòng-hong-tāu,膨風豆,16
tann-thâu-tsāi,膽頭在,16
ioh-bî-tshai,臆謎猜,16
tsīr-tsōo-tshan,自助餐,16
tsū-lo̍k-siū,自樂岫,16
tsū-tī-kuān,自治縣,16
tsū-tī-thé,自治體,16
tsū-jiân-sú,自然史,16
tsū-liân-sú,自然史,16
tsū-iû-tsō,自由座,16
tsū-iû-kiû,自由球,16
tsū-huàn-ki,自販機,16
tsū-lián-tshia,自輪車,16
tsū-pì-tsìng,自閉症,16
tshàu-tshuì-pinn,臭喙邊,16
tshàu-tshuì-ham,臭喙𦜆,16
tshàu-ling-hue,臭奶花,16
tshàu-sái-tshenn,臭屎星,16
tshàu-phú-bīn,臭殕面,16
tshàu-iâng-tsân,臭氧層,16
tshàu-tsuí-tsng,臭水庄,16
tshàu-iû-bī,臭油味,16
tshàu-iû-ai,臭油埃,16
tshàu-hué-ta,臭火焦,16
tshàu-ta-phí,臭焦疕,16
tshàu-hiàn-bâ,臭羶猫,16
tshàu-tsi-bai,臭膣屄,16
tshàu-tshàu-hue,臭臭花,16
tshàu-thâu-tsiáu,臭頭鳥,16
tshàu-kut-siòng,臭骨相,16
tshàu-pìn-hôo,臭鬢鬍,16
tshàu-ku-á,臭龜仔,16
tâi-pak-lâng,臺北人,16
tâi-pak-kuān,臺北縣,16
tâi-uân-lâng,臺灣人,16
tâi-uân-hái,臺灣海,16
tâi-lô-lī,臺羅字,16
tâi-pau-tsìng,臺胞證,16
tsing-bōng-khòng,舂墓壙,16
tsing-kòng-phà,舂摃拍,16
hìng-tshuah-tshuah,興掣掣,16
hìng-khùn-bâ,興睏貓,16
kū-tsûn-nî,舊前年,16
kū-lo-lo,舊囉囉,16
kū-thò-thâu,舊套頭,16
kū-pá-hì,舊把戲,16
kū-ke-á,舊街仔,16
kū-kue-á,舊街仔,16
kū-ke-hāng,舊街巷,16
kū-lí-tso̍k,舊里族,16
sià-lī-tsú,舍利子,16
tsûn-á-tsháu,船仔草,16
sik-hui-a,色斐亞,16
sik-gâ-hun,色牙薰,16
sik-mê-lâng,色盲人,16
ōo-á-tsiap,芋仔汁,16
ōo-á-kak,芋仔角,16
ōo-á-soo,芋仔酥,16
ōo-kué-bāng,芋粿夢,16
ōo-kué-khiau,芋粿曲,16
ōo-ké-khiau,芋粿曲,16
tsi-ku-la̍t,芝車力,16
kài-nâ-á,芥蘭仔,16
hue-á-tshài,花仔菜,16
hue-sà-sà,花嗄嗄,16
hua-kong-tsio̍h,花崗石,16
hue-ki-uân,花枝丸,16
hua-liú-tsìng,花柳症,16
hue-khak-á,花殼仔,16
hue-kue-á,花瓜仔,16
hue-lîng-á,花苓仔,16
hue-liân-káng,花蓮港,16
hue-kha-á,花跤仔,16
hue-tsuā-bé,花逝馬,16
hua-tiau-ke,花雕雞,16
hua-tiau-kue,花雕雞,16
hue-pà-ông,花霸王,16
hue-ku-á,花龜仔,16
phang-liāu-tsháu,芳料草,16
biâu-phok-ngá,苗博雅,16
jio̍k-luē-hut,若內弗,16
khóo-nâ-puânn,苦林盤,16
khóo-thiāu-á,苦柱仔,16
khóo-kue-khoo,苦瓜箍,16
khóo-bē-tit,苦袂得,16
khóo-bē-tàng,苦袂當,16
khóo-bē-thang,苦袂通,16
ing-kok-bûn,英國文,16
ing-kok-uē,英國話,16
bōo-kok-kam,茂谷柑,16
kiô-mn̂g-kiû,茄毛球,16
kiô-phî-tshí,茄皮鼠,16
ka-tang-kha,茄苳跤,16
tsû-sîng-kuān,茨城縣,16
tê-nn̄g-lóo,茶卵滷,16
tê-nn̄g-tshí,茶卵鼠,16
tê-sim-nn̄g,茶心卵,16
tê-ki-á,茶機仔,16
tê-hái-tshenn,茶海星,16
tê-thng-huē,茶湯會,16
tê-lóo-nn̄g,茶滷卵,16
tê-au-tsū,茶甌苴,16
tê-khoo-tsing,茶箍精,16
tê-bí-nn̄g,茶米卵,16
tê-hio̍h-nn̄g,茶葉蛋,16
jî-kà-kà,茹絞絞,16
lû-tsháng-tsháng,茹藏藏,16
tsháu-á-poo,草仔埔,16
tsháu-á-sik,草仔色,16
tsháu-tuē-sông,草地倯,16
tsháu-tē-sông,草地倯,16
tsháu-poo-á,草埔仔,16
tshó-kan-á,草橄仔,16
tshó-nî-má,草泥馬,16
tsháu-phí-á,草疕仔,16
tsháu-kue-á,草雞仔,16
tsháu-ê-tun,草鞋墩,16
tsháu-ê-thâng,草鞋蟲,16
lāi-tsi-kak,荔枝角,16
nāi-tsi-kak,荔枝角,16
nǎi-tsi-kak,荔枝角,16
nāi-kìng-kì,荔鏡記,16
ho͘-lú-bóng,荷爾蒙,16
hô-ní-bông,荷爾蒙,16
hô-lân-tsuí,荷蘭水,16
huê-liân-tāu,荷蘭豆,16
hô-lân-tāu,荷蘭豆,16
hô-lân-ti,荷蘭豬,16
hô-lí-u̍t,荷里聿,16
kí-kong-hō,莒光號,16
mài-luān-háu,莫亂吼,16
mài-ké-gâu,莫假𠢕,16
mài-siū-khì,莫受氣,16
mài-lo-so,莫囉嗦,16
mài-jiá-guá,莫惹我,16
mài-tín-tāng,莫振動,16
mài-tang-lâu,莫東樓,16
bo̍h-lí-tǹg,莫理頓,16
mài-koh-mn̄g,莫閣問,16
mài-koh-kóng,莫閣講,16
tshì-tông-hāng,莿桐巷,16
tshenn-á-tsâng,菁仔欉,16
tshenn-tông-khenn,菁桐坑,16
tshinn-tông-khinn,菁桐坑,16
koo-iû-ko,菇油膏,16
tshài-huînn-á,菜園仔,16
tshài-tiàm-mâ,菜店mâ,16
tshài-tiàm-piu,菜店彪,16
tshài-keh-á,菜格仔,16
tshài-kue-tîn,菜瓜藤,16
tshài-póo-nn̄g,菜脯卵,16
tshài-póo-kut,菜脯骨,16
tshài-huàn-á,菜販仔,16
tshài-thâu-long,菜頭long,16
tshài-thâu-lóo,菜頭滷,16
tshài-thâu-kué,菜頭粿,16
tshài-thâu-ké,菜頭粿,16
tshài-thâu-hio̍h,菜頭葉,16
tshài-thâu-tsang,菜頭鬃,16
tshài-tsiáu-á,菜鳥仔,16
pa̍t-á-sái,菝仔屎,16
pa̍t-á-nâ,菝仔林,16
pa̍t-á-tsiap,菝仔汁,16
pua̍t-á-tsiap,菝仔汁,16
pue-lîng-á,菠薐仔,16
pue-lîng-tshài,菠薐菜,16
lîng-kak-tshuì,菱角喙,16
lîng-kak-liông,菱角龍,16
bān-liân-khe,萬年溪,16
bān-lí-thiat,萬理徹,16
bān-sìng-tseh,萬聖節,16
bān-ia̍p-tsi̍p,萬葉集,16
e-á-tshài,萵仔菜,16
meh-á-tshài,萵仔菜,16
ue-á-tshài,萵仔菜,16
pián-thiok-tsháu,萹蓄草,16
lo̍h-hā-suànn,落下傘,16
lo̍h-thîng-kè,落停價,16
lo̍h-thîng-puânn,落停盤,16
loh--tshē,落坐,16
lo̍h-tuā-hōo,落大雨,16
làu-thinn-keh,落天格,16
lo̍h-bué-á,落尾仔,16
lo̍h-bué-tshiú,落尾手,16
làu-sái-thòo,落屎吐,16
làu-sái-tshenn,落屎星,16
làu-sái-tshinn,落屎星,16
lo̍h-lâu-thui,落樓梯,16
lo̍h-tsuí-thâu,落水頭,16
làu-sià-thòo,落瀉吐,16
lo̍h-tsu-seh,落珠雪,16
lak--ah,落矣,16
lo̍h-tsio̍h-thâu,落石頭,16
làu-khang-tshia,落空車,16
làu-khang-tsuā,落空逝,16
lo̍h-bí-seh,落米雪,16
làu-si̍t-á,落翼仔,16
lak-tē-á,落袋仔,16
làu-phâu-khak,落跑殼,16
lak-tsînn-siann,落錢聲,16
lo̍h-hōo-pe̍h,落雨白,16
hio̍h-á-soo,葉仔酥,16
ia̍p-gî-tin,葉宜津,16
ia̍p-kiok-lân,葉菊蘭,16
tio̍h-tshìn-mooh,著凊瘼,16
tio̍h--lah,著啦,16
tio̍h-m̄-tio̍h,著毋著,16
tio̍h--bô,著無,16
tio̍h-kông-hōo,著狂雨,16
tio̍h-than-hong,著癱風,16
tio̍h-ke-ba̍k,著雞目,16
tio̍h-ke-bông,著雞盲,16
tio̍h-kiann-tsuâ,著驚蛇,16
phû-tô-gâ,葡萄牙,16
táng-kàm-sū,董監事,16
hôo-lôo-tun,葫蘆墩,16
suàn-jiông-ki,蒜茸枝,16
suàn-thâu-pháng,蒜頭麭,16
suàn-hiong-ki,蒜香枝,16
hak-tshù-tē,蓄厝地,16
thiok-im-ki,蓄音機,16
phōng-phōng-ing,蓬蓬坱,16
liân-pôo-thâu,蓮苞頭,16
bān-tô-hue,蔓桃花,16
bān-ua̍t-muî,蔓越莓,16
tshuà-lîn-kian,蔡仁堅,16
tshùa-pûe-húe,蔡培火,16
tshuà-tshî-khun,蔡徐坤,16
tshuà-i̍k-û,蔡易餘,16
tshuà-ing-bûn,蔡英文,16
tsiúnn-tiong-tsìng,蔣中正,16
tsiúnn-kài-si̍k,蔣介石,16
tsiúnn-kng-thâu,蔣光頭,16
tsiúnn-uī-suí,蔣渭水,16
tsiúnn-keng-kok,蔣經國,16
tshang-á-tsu,蔥仔珠,16
tshang-á-piánn,蔥仔餅,16
tshang-á-ah,蔥仔鴨,16
tshang-iû-piánn,蔥油餅,16
lian--khì,蔫去,16
muâ-tāu-pó,蔴荳堡,16
huan-pô-kuí,蕃婆鬼,16
huan-bi̍t-pô,蕃密婆,16
han-tsî-liâu,蕃薯寮,16
han-tsû-liâu,蕃薯寮,16
siau-bí-khîm,蕭美琴,16
siau-bān-tiông,蕭萬長,16
kan-tan-tsîr,蕳砃薯,16
ìng-tshài-hông,蕹菜癀,16
po̍k-á-ping,薄仔冰,16
po̍h-khak-á,薄殼仔,16
po̍k-hô-ping,薄荷冰,16
po̍k-hô-tiâu,薄荷條,16
po̍k-hô-gi̍k,薄荷玉,16
po̍k-hô-tiànn,薄荷錠,16
po̍k-hô-tiānn,薄荷錠,16
kiunn-bó-ah,薑母鴨,16
kiunn-bú-ah,薑母鴨,16
hiam-sng-thng,薟酸湯,16
hun-tshe-tshuì,薰吹喙,16
hun-tshue-tshuì,薰吹喙,16
hun-sái-thâu,薰屎頭,16
hun-kue̍h-á,薰橛仔,16
hun-tsiat-á,薰節仔,16
hun-i-tsháu,薰衣草,16
hun-thâu-á,薰頭仔,16
lâm-m̂-á,藍莓仔,16
lâm-kim-hông,藍金黃,16
nâ-kim-n̂g,藍金黃,16
nâ-ku-kué,藍龜粿,16
tshàng-miâ-huà,藏名化,16
tshàng-tsuí-thíng,藏水艇,16
tshàng-tsuí-kàm,藏水艦,16
tshàng-tsuí-lām,藏水艦,16
tshàng-tsuí-bih,藏水覕,16
tsông-kiànn-jîn,藏鏡人,16
ngāu-hiú-khún,藕朽菌,16
gē-su̍t-phín,藝術品,16
io̍h-tsng-tiàm,藥妝店,16
io̍h-tē-á,藥袋仔,16
io̍h-thâu-á,藥頭仔,16
lôo-tik-tn̂g,蘆竹塘,16
soo-lâm-sîng,蘇南成,16
soo-ka-tsuân,蘇嘉全,16
soo-keh-lân,蘇格蘭,16
soo-tsing-tshiong,蘇貞昌,16
phông-kó-phài,蘋果派,16
hóo-á-bō,虎仔帽,16
hóo-kā-hông,虎咬癀,16
hóo-thâu-pi,虎頭埤,16
hóo-lān-sian,虎𡳞仙,16
tshí-lí-tsō,處女座,16
tshír-lír-tsō,處女座,16
tshú-lú-tsō,處女座,16
hi--ê,虛的,16
hi-hua-sim,虛華心,16
khiû-si̍t-pēnn,虯翼病,16
khiû-si̍t-pīnn,虯翼病,16
khiû-koh-siap,虯閣澀,16
ô-á-koo,蚵仔菇,16
ham-á-piánn,蚶仔餅,16
ham-á-pháng,蚶仔麭,16
ham-kā-ham,蚶咬蚶,16
tsiù-tshuì-khí,蛀喙齒,16
tsiù-khut-á,蛀窟仔,16
tsuâ-peh-á,蛇伯仔,16
kap-á-siû,蛤仔泅,16
kap-á-lân,蛤仔蘭,16
kap-á-thiàu,蛤仔跳,16
kap-á-lān,蛤仔難,16
phang-á-phàu,蜂仔炮,16
phang-siū-ing,蜂岫癰,16
phang-ông-ling,蜂王奶,16
giâ-kang-kā,蜈蚣咬,16
giâ-kang-lūn,蜈蚣崙,16
giâ-kang-sau,蜈蚣蛸,16
giâ-kang-koh,蜈蚣閣,16
ngôo-khî-tuà,蜈蜞帶,16
ngôo-khî-sok,蜈蜞束,16
ngôo-khî-sann,蜈蜞衫,16
ngôo-khî-bue̍h,蜈蜞襪,16
ti-tu-kiap,蜘蛛俠,16
ti-tu-mo̍oh,蜘蛛膜,16
bi̍t-hi-kóo,蜜希古,16
bi̍t-tshú-lí,蜜處理,16
he-á-phuê,蝦仔皮,16
hê-á-tsìnn,蝦仔糋,16
hê-koo-tsháu,蝦蛄草,16
hê-huân-hê,蝦還蝦,16
ôo-tia̍p-siû,蝴蝶泅,16
ia̍h-á-siû,蝶仔泅,16
ia̍h-á-kiû,蝶仔球,16
ia̍h-á-kat,蝶仔結,16
îng-kong-pit,螢光筆,16
lê-á-tshì,螺仔刺,16
lê-á-piánn,螺仔餅,16
lê-á-pháng,螺仔麭,16
lê-khak-kuài,螺殼怪,16
lôo-si-pue,螺絲桮,16
siān-thâng-á,蟮蟲仔,16
giô--ê,蟯的,16
ngia̍uh-ngia̍uh-tsǹg,蟯蟯鑽,16
tsîm-bī-liâu,蟳味條,16
tsîm-bī-tshiam,蟳味簽,16
than--ni,蟶呢,16
than--ê,蟶的,16
giat-á-thâng,蠍仔蟲,16
báng-á-tsuí,蠓仔水,16
báng-á-tiān,蠓仔電,16
báng-tiān-á,蠓電仔,16
hô-kiànn-thang,蠔鏡窗,16
hueh-ap-kuân,血壓懸,16
hiat-sió-pán,血小板,16
hueh-thn̂g-kē,血糖低,16
kiânn-tsi̍t-liàn,行一輾,16
kiânn-tsi̍t-lìn,行一輾,16
kiânn-kiān-ki,行健機,16
kiânn-āu-suann,行後山,16
hîng-tsìng-īnn,行政院,16
kiânn-la̍h-tsiá,行獵者,16
kiânn-tsûn-lâng,行船人,16
kiânn-kha-hue,行跤花,16
kiânn-kha-ta̍h,行跤踏,16
kiânn-lōo-tsháu,行路草,16
su̍t-á-kiánn,術仔囝,16
ke-pak-kè,街腹價,16
kue-pak-kè,街腹價,16
uē-sing-uánn,衛生碗,16
uē-sing-tī,衛生箸,16
uē-hok-pōo,衛福部,16
tshiong-âng-ting,衝紅燈,16
hîng-iông-lōo,衡陽路,16
i-king-á,衣弓仔,16
sann-á-tiàm,衫仔店,16
sann-tiàu-á,衫吊仔,16
sann-king-á,衫弓仔,16
sann-kè-á,衫架仔,16
sann-khòo-pang,衫褲枋,16
sann-khò-pang,衫靠枋,16
buē-tsiūnn-ba̍k,袂上目,16
bē-thīn-tit,袂伨得,16
bē-sái-khàu,袂使哭,16
bē-sái-bô,袂使無,16
bē-sái-tshiò,袂使笑,16
bē-sái-tsia̍h,袂使食,16
bē-sìn-tit,袂信得,16
bē-ké-ē,袂假會,16
buē-tsuè-tsit,袂做得,16
buē-tsò-tsit,袂做得,16
bē-tsuè-tsit,袂做得,16
bē-tsò-tsit,袂做得,16
bē-tshut-tit,袂出得,16
bē-hô-puânn,袂和盤,16
bē-kham-tit,袂堪得,16
bē-hiâm-tit,袂嫌得,16
bē-tiānn-tio̍h,袂定著,16
buē-tuì-tâng,袂對同,16
bē-tuì-tâng,袂對同,16
bē-tsió-lâng,袂少人,16
bē-lún-ti̍t,袂忍得,16
bē-jím-sim,袂忍心,16
bē-tsheh-piàn,袂慼變,16
bē-thiu-thè,袂抽退,16
bē-tsih-la̍t,袂接力,16
bē-tshap-tit,袂插得,16
buē-siu-suann,袂收山,16
bē-siu-suann,袂收山,16
buē-siu-suah,袂收煞,16
bē-siu-suah,袂收煞,16
buē-kám-sī,袂敢是,16
bē-kám-sī,袂敢是,16
bē-hiáu-sue,袂曉衰,16
bē-sí-sim,袂死心,16
bē-tshing-lóng,袂清朗,16
buē-tiâu-tiánn,袂牢鼎,16
bē-hiàn-sī,袂現示,16
bē-hiān-sī,袂現示,16
bē-īng-tit,袂用得,16
bē-tàng-bô,袂當無,16
bē-tàng-ti̍t,袂當直,16
bē-tàng-lāu,袂當老,16
buē-khuànn-kháu,袂看口,16
bē-khuànn-tit,袂看得,16
bē-kóo-kán,袂苟簡,16
bē-tio̍h-tit,袂著得,16
bē-po-tit,袂褒得,16
buē-iàu-kín,袂要緊,16
bē-iàu-kín,袂要緊,16
buē-kiàn-siàu,袂見笑,16
bē-kiàn-siàu,袂見笑,16
bē-piàn-khiàu,袂變竅,16
bē-hù-tsī,袂赴市,16
bē-khah-tōa,袂較大,16
bē-khah-sè,袂較細,16
buē-su-leh,袂輸咧,16
bē-liàn-tńg,袂輾轉,16
bē-kuè-sim,袂過心,16
buē-kè-hong,袂過風,16
bē-kuè-hong,袂過風,16
buē-koh-tsài,袂閣再,16
bē-kòo-tit,袂顧得,16
bē-liâm-tiánn,袂黏鼎,16
tē-á-hue,袋仔花,16
tē-tshí-liông,袋鼠龍,16
pī-hāi-tsía,被害者,16
kûn-tuà-tshài,裙帶菜,16
kûn-tuà-tāu,裙帶豆,16
thuìnn-pak-theh,褪腹裼,16
thǹg-pak-theh,褪腹裼,16
thǹg-khòo-lān,褪褲𡳞,16
thǹg-tshiah-kha,褪赤跤,16
khòo-bue̍h-á,褲襪仔,16
khim-hing-bah,襟胸肉,16
se-a-tôo,西亞圖,16
sai-pak-hōo,西北雨,16
se-la-ngá,西拉雅,16
si-lá-iah,西拉雅,16
sai-káng-á,西港仔,16
sai-bí-lōo,西米露,16
se-io̍h-pâng,西藥房,16
se-ngá-tôo,西雅圖,16
hok-phûn-tsú,覆盆子,16
kìnn-kng-sí,見光死,16
kìnn-thinn-keh,見天格,16
kìnn-ha̍k-tâi,見學臺,16
kui-puànn-poo,規半晡,16
kui-sì-kè,規四界,16
kui-uánn-phâng,規碗捀,16
kui-pak-hué,規腹火,16
kui-pak-hé,規腹火,16
bā-kere-á,覓雞仔,16
bih-ko̍k-ke,覕咯雞,16
bih-ko̍k-kue,覕咯雞,16
bih-tōng-khang,覕洞空,16
bih-sann-tshēr,覕相揣,16
bih-sio-tshuē,覕相揣,16
bih-si̍t-hiā,覕翼蟻,16
sī-bāng-mo̍oh,視網膜,16
tshin-kò-tsuē,親告罪,16
tshin-tsú-tóng,親子丼,16
kuan-lám-khì,觀覽器,16
kuan-im-má,觀音媽,16
kak-á-soo,角仔酥,16
kak-á-liān,角仔鏈,16
kak-sún-ióng,角筍蛹,16
kak-sún-phang,角筍蜂,16
kak-sún-thâng,角筍蟲,16
kak-kim-hî,角金魚,16
kak-pîn-lu̍t,角頻率,16
kái-ap-sok,解壓縮,16
pi-pi-tsiáu,觱觱鳥,16
khok-á-te,觳仔炱,16
khok-á-piánn,觳仔餅,16
giân-hîng-lio̍k,言行錄,16
tīng-piān-tong,訂便當,16
khè-thîng-tshia,計程車,16
kè-sǹg-ki,計算機,16
thó-kheh-hiann,討契兄,16
thó-khè-hiann,討契兄,16
thó-sioh-sioh,討惜惜,16
thó-hái-lâng,討海人,16
thó-khan-thâu,討牽頭,16
siat-kè-su,設計師,16
khóo-sè-khái,許世楷,16
khóo-sìn-liông,許世楷,16
khóo-sìn-liông,許信良,16
khóo-kok-hui,許國輝,16
khóo-khun-guân,許崑源,16
tsà-khi-huān,詐欺犯,16
tshì-khuànn-māi,試看覓,16
tshì-kiâm-tsiánn,試鹹汫,16
tshì-kiâm-tānn,試鹹淡,16
siông-suàn-sū,詳算士,16
khue-bē-á,詼妹仔,16
khue-muē-á,詼妹仔,16
khue-mē-á,詼妹仔,16
khue-tshit-á,詼姼仔,16
jīn-bóo-sian,認某仙,16
jīn-kóo-tsìng,認股證,16
tsiânn-siong-sim,誠傷心,16
tsiânn-hó-tshuē,誠好揣,16
tsiânn-tsē-lâng,誠濟人,16
tsiânn-bô-îng,誠無閒,16
ta-ta-kiò,誻誻叫,16
tiâu-lí-pau,調理包,16
thâu-king-á,調羹仔,16
tiâu-sik-puânn,調色盤,16
tâm-luân-ài,談戀愛,16
pián-sian-á,諞仙仔,16
gio̍h-lâng-tseh,謔人節,16
kóng-tsi̍t-pái,講一擺,16
kóng-tsi̍t-kái,講一改,16
kóng-tâi-gí,講台語,16
kóng-siánn-siâu,講啥潲,16
kóng-sán-uē,講瘦話,16
kóng-pe̍h-tsha̍t,講白賊,16
kóng-ing-gí,講英語,16
siā-tiông-tîng,謝長廷,16
siā-suat-hông,謝雪紅,16
hàm-kuā-kuā,譀呱呱,16
hàm-káu-siâu,譀狗潲,16
hàm-hàm-á,譀譀仔,16
kìng-sī-ting,警示燈,16
phì-lūn-kóng,譬論講,16
hōo-lí-su,護理師,16
hōo-lí-tsām,護理站,16
hōo-lí-hē,護理系,16
hōo-tûn-ko,護脣膏,16
tha̍k-tsheh-lâng,讀冊人,16
pìnn-siànn-báng,變啥蠓,16
pìnn-siánn-báng,變啥魍,16
pìnn-bô-lián,變無輦,16
pìnn-kâu-lāng,變猴弄,16
pìnn-tshiò-khue,變笑詼,16
piàn-tsit-giâm,變質岩,16
piàn-tsit-gâm,變質岩,16
tsán-tsán-tsán,讚讚讚,16
tāu-jú-ke,豆乳雞,16
tāu-lú-ke,豆乳雞,16
tāu-kuann-tsìnn,豆乾糋,16
tāu-á-tuann,豆仔單,16
tāu-á-tiám,豆仔點,16
tāu-kuann-tshù,豆干厝,16
tāu-iû-ko,豆油膏,16
tāu-hū-keh,豆腐格,16
tāu-ngeh-ióng,豆莢蛹,16
tāu-tshài-gê,豆菜芽,16
sīnn-tshài-thâu,豉菜頭,16
uán-tāu-tshng,豌豆瘡,16
tshiūnn-phīnn-ôo,象鼻湖,16
ti-á-tshí,豬仔鼠,16
tu-á-tshú,豬仔鼠,16
ti-pat-kài,豬八戒,16
ti-iau-kuài,豬妖怪,16
ti-bó-kàu,豬母教,16
ti-bú-kàu,豬母教,16
ti-iû-láu,豬油粩,16
ti-hueh-kué,豬血稞,16
ti-hueh-kué,豬血粿,16
ti-kha-pau,豬跤包,16
ti-kha-pn̄g,豬跤飯,16
ti-thâu-hông,豬頭癀,16
ti-thâu-tn̂g,豬頭腸,16
tu-thâu-tn̂g,豬頭腸,16
niau-á-lôo,貓仔奴,16
niau-á-pang,貓仔枋,16
niau-á-king,貓仔間,16
niau-suá-siū,貓徙岫,16
niau-kè-á,貓架仔,16
bâu-lô-khue,貓羅溪,16
niau-láu-tuā,貓老大,16
bâ-bū-kng,貓霧光,16
bâ-bū-sak,貓霧捒,16
niau-bé-tsùn,貓馬俊,16
pīn-tuānn-pau,貧惰包,16
pîn-tuānn-kut,貧惰骨,16
pîn-bîn-khut,貧民窟,16
huè-kuī-tshù,貨櫃厝,16
tham-tshin-tshi,貪嗔癡,16
kǹg-hīnn-á,貫耳仔,16
thú-tsuí-tî,貯水池,16
kuì-sam-sam,貴參參,16
kuì-som-som,貴參參,16
kuì-hū-lâng,貴婦人,16
kuì-tsiu-síng,貴州省,16
bé-tshia-phiò,買車票,16
tài-tshiat-á,貸切仔,16
tah-sim-á,貼心仔,16
tah-ba̍k-kiànn,貼目鏡,16
thiap-tshìn-thâu,貼秤頭,16
tah-ko-io̍h,貼膏藥,16
tsu-liāu-khòo,資料庫,16
tsu-tsìn-tóng,資進黨,16
tsha̍t-á-pó,賊仔保,16
tsha̍t-á-huè,賊仔貨,16
tsha̍t-tsha̍t-ngia̍uh,賊賊蟯,16
buē-sin-bûn,賣新聞,16
bē-sin-bûn,賣新聞,16
bē-phiò-ki,賣票機,16
buē-buē-khì,賣袂去,16
bē-bē-khì,賣袂去,16
bē-tâng-lô,賣銅鑼,16
tshun-guā-tsē,賰偌濟,16
lūa-tshing-tik,賴清德,16
luā-luā-sô,賴賴趖,16
sài-hā-tso̍k,賽夏族,16
tsīng-ú-suè,贈與稅,16
tsàn-siann-tuī,贊聲隊,16
tshiah-sió-tāu,赤小豆,16
tshiah-suann-pó,赤山堡,16
tshiah-khàm-lâu,赤崁樓,16
tshiah-tsa-bóo,赤查某,16
tshiah-lūn-thôo,赤潤塗,16
tshiah-hueh-kiû,赤血球,16
tshiah-hong-káu,赤風狗,16
tshiah-lia̍p-kak,赤鱲角,16
tshiak-lia̍p-kak,赤鱲角,16
tshik-lia̍p-kak,赤鱲角,16
tsáu-tsi̍t-liàn,走一輾,16
tsáu-liáu-liáu,走了了,16
tsáu-kiān-ki,走健機,16
tsáu-kang-ôo,走江湖,16
tsáu-sann-lia̍h,走相掠,16
tsáu-sann-tsip,走相逐,16
tsáu-sio-giok,走相逐,16
tsáu-sio-jiok,走相逐,16
tsáu-sio-lip,走相逐,16
tsáu-sio-tsip,走相逐,16
tsáu-âng-ting,走紅燈,16
tsáu-buē-khì,走袂去,16
tsáu-bē-khì,走袂去,16
tsáu-kha-pang,走跤枋,16
tsáu-tn̂g-bá,走長碼,16
tsáu-bé-lông,走馬廊,16
tsáu-bé-khak,走馬殼,16
tsáu-bé-ting,走馬燈,16
tsáu-bé-hông,走馬癀,16
tsáu-bé-lōo,走馬路,16
khí-bái-moo,起䆀毛,16
khí-ka-iam,起交陰,16
khí-tshìn-nah,起凊凹,16
khí-tshìn-mooh,起凊瘼,16
khí-pò-thâu,起報頭,16
khí-thôo-pô,起塗婆,16
khí-thôo-liông,起塗龍,16
khí-thôo-lîng,起塗龍,16
khí-ke-tshù,起家厝,16
khí-sìng-tuē,起性地,16
khí-sìng-tē,起性地,16
khí-pháinn-sè,起歹勢,16
khí-moo-jī,起毛字,16
khí-hué-tshâ,起火柴,16
khí-káu-tu,起狗㧣,16
khí-tsīn-pōng,起盡磅,16
khí-bah-pho,起肉波,16
khí-pà-hong,起豹風,16
khí-pà-pio,起豹飆,16
khí-tsiú-siáu,起酒痟,16
khí-tsînn-huán,起錢反,16
khí-bông-bū,起雺霧,16
thàn-tsi̍t-khang,趁一空,16
thàn-tsia̍h-lâng,趁食人,16
thàn-tsia̍h-ê,趁食的,16
tshiau-âng-ting,超紅燈,16
tshiau-lîng-li̍k,超能力,16
tshiau-liân-kiat,超連結,16
sô-tē-tsiá,趖地者,16
sô-sô-ā,趖趖也,16
tshu-lâu-á,趨樓仔,16
tshu-tsuí-to,趨水道,16
tshū-liu-lông,趨流籠,16
tshu-liu-lông,趨溜廊,16
tshu-liu-tō,趨溜道,16
tshu-bé-liu,趨馬溜,16
tsiok-kóo-tsui,足古錐,16
tsiok-pi-ai,足悲哀,16
tsiok-ài-khùn,足愛睏,16
tsiok-ū-miâ,足有名,16
tsiok-huann-hí,足歡喜,16
tsiok--ê,足的,16
tsiok-ngē-táu,足硬鬥,16
tsiok-tshù-bī,足趣味,16
tsiok-mâ-huân,足麻煩,16
tâi-kûn-tō,跆拳道,16
pua̍h--tó,跋倒,16
pua̍h-pue-hō,跋桮號,16
pua̍h-pháinn-kiáu,跋歹筊,16
pua̍h-lo̍h-lâi,跋落來,16
pua̍h-lo̍h-tsím,跋落枕,16
kin-tuè-tsiá,跟綴者,16
kha-á-sian,跤仔先,16
kha-tiām-á,跤墊仔,16
kha-āu-kin,跤後筋,16
kha-āu-tóo,跤後肚,16
kha-āu-kin,跤後跟,16
kha-tshiú-mé,跤手猛,16
kha-tshiú-tsiān,跤手賤,16
