tl,hanzi,drop_reason
tāi,袋,duplicate
tē,袋,duplicate
phua̍h,袚,duplicate
pī,被,duplicate
phuē,被,duplicate
lia̍t,裂,duplicate
li̍h,裂,duplicate
liah,裂,duplicate
è,裔,duplicate
ì,裔,duplicate
kiû,裘,duplicate
póo,補,duplicate
tsong,裝,duplicate
tsng,裝,duplicate
sa,裟,duplicate
se,裟,duplicate
lí,裡,duplicate
puê,裴,duplicate
thú,褚,duplicate
jio̍k,褥,duplicate
lio̍k,褥,duplicate
bua̍t,襪,duplicate
bue̍h,襪,duplicate
si̍p,襲,duplicate
sai,西,duplicate
se,西,duplicate
sai,西,duplicate
se-khu,西區,duplicate
iau,要,duplicate
thâm,覃,duplicate
hok,覆,duplicate
phak,覆,duplicate
kìnn,見,duplicate
kiàn,見,duplicate
kìnn,見,duplicate
bā,覓,duplicate
tshin,親,duplicate
tshenn,親,duplicate
kak,覺,duplicate
kuan,觀,duplicate
kuàn,觀,duplicate
kak,角,duplicate
kái,解,duplicate
ké,解,duplicate
tshiok,觸,duplicate
tshik,觸,duplicate
giân,言,duplicate
gân,言,duplicate
kè,計,duplicate
kè,計,duplicate
kì,計,duplicate
kì,記,duplicate
khóo,許,duplicate
hí,許,duplicate
khóo,許,duplicate
tshú,訾,duplicate
si,詩,duplicate
khuí,詭,duplicate
kuí,詭,duplicate
kai,該,duplicate
tsiam,詹,duplicate
sè,誓,duplicate
sē,誓,duplicate
tsuā,誓,duplicate
gú,語,duplicate
gí,語,duplicate
sîng,誠,duplicate
tsiânn,誠,duplicate
suat,說,duplicate
suè,說,duplicate
sueh,說,duplicate
suî,誰,duplicate
tsuî,誰,duplicate
khò,課,duplicate
khuè,課,duplicate
gûn,誾,duplicate
tiāu,調,duplicate
tâm,談,duplicate
tshíng,請,duplicate
tshiánn,請,duplicate
tsìng,諍,duplicate
tsènn,諍,duplicate
pián,諞,duplicate
sîm,諶,duplicate
tsu,諸,duplicate
lo̍k,諾,duplicate
káng,講,duplicate
kóng,講,duplicate
siā,謝,duplicate
tsiā,謝,duplicate
siā,謝,duplicate
tsiā,謝,duplicate
hàm,譀,duplicate
tsìn,證,duplicate
tsìng,證,duplicate
khiat,譎,duplicate
tsiâu,譙,duplicate
thâm,譚,duplicate
khiàn,譴,duplicate
tha̍k,讀,duplicate
tho̍k,讀,duplicate
tha̍k,讀,duplicate
piàn,變,duplicate
pìnn,變,duplicate
giōng,讓,duplicate
jiōng,讓,duplicate
liōng,讓,duplicate
niōo,讓,duplicate
niū,讓,duplicate
jiōng,讓,duplicate
niū,讓,duplicate
kok,谷,duplicate
tāu,豆,duplicate
khí,豈,duplicate
sīnn,豉,duplicate
lé,豊,duplicate
ting,豋,duplicate
hong,豐,duplicate
hong,豐,duplicate
phong,豐,duplicate
hong-hù,豐富,duplicate
siōng,象,duplicate
tshiūnn,象,duplicate
hô,豪,duplicate
hôo,豪,duplicate
pà,豹,duplicate
tiau,貂,duplicate
bi̍k,貊,duplicate
puè,貝,duplicate
tsâi,財,duplicate
kòng,貢,duplicate
huè,貨,duplicate
huàn,販,duplicate
phuànn,販,duplicate
kuàn,貫,duplicate
kǹg,貫,duplicate
thú,貯,duplicate
té,貯,duplicate
kuì,貴,duplicate
bué,買,duplicate
bé,買,duplicate
mái,買,duplicate
bé,買,duplicate
hīng,貺,duplicate
huì,費,duplicate
thiap,貼,duplicate
tah,貼,duplicate
hō,賀,duplicate
jīm,賃,duplicate
tsu,資,duplicate
ká,賈,duplicate
tsi̍k,賊,duplicate
tsa̍t,賊,duplicate
tsha̍t,賊,duplicate
pin,賓,duplicate
siónn,賞,duplicate
siúnn,賞,duplicate
sióng,賞,duplicate
siúnn,賞,duplicate
king,賡,duplicate
hiân,賢,duplicate
māi,賣,duplicate
bē,賣,duplicate
luā,賴,duplicate
nāi,賴,duplicate
luā,賴,duplicate
káng,購,duplicate
sài,賽,duplicate
sè,賽,duplicate
sài,賽,duplicate
sè,賽,duplicate
tsān,贊,duplicate
îng,贏,duplicate
îng,贏,duplicate
iânn,贏,duplicate
tsong,贓,duplicate
tsng,贓,duplicate
tshiah,赤,duplicate
tshik,赤,duplicate
tshiah,赤,duplicate
sià,赦,duplicate
hik,赫,duplicate
tsóo,走,duplicate
tsáu,走,duplicate
khí,起,duplicate
tshiau,超,duplicate
tshiau,超,duplicate
thiau,超,duplicate
ua̍t,越,duplicate
sô,趖,duplicate
tiō,趙,duplicate
tshu,趨,duplicate
kué,跂,duplicate
ké,跂,duplicate
pua̍h,跋,duplicate
pua̍h,跋,duplicate
liam,跕,duplicate
tsik,跡,duplicate
tsiah,跡,duplicate
kha,跤,duplicate
lōo,路,duplicate
ta̍p,踏,duplicate
ta̍h,踏,duplicate
thik,踢,duplicate
that,踢,duplicate
kián,蹇,duplicate
tenn,蹬,duplicate
khiau,蹺,duplicate
phih,躄,duplicate
io̍k,躍,duplicate
neh,躡,duplicate
nih,躡,duplicate
lò,躼,duplicate
nng,軁,duplicate
nǹg,軁,duplicate
ki,車,duplicate
ku,車,duplicate
ki,車,duplicate
tshia,車,duplicate
at,軋,duplicate
hian,軒,duplicate
ian,軒,duplicate
hian,軒,duplicate
ian,軒,duplicate
luán,軟,duplicate
nuí,軟,duplicate
nńg,軟,duplicate
luán,軟,duplicate
nńg,軟,duplicate
kàu,較,duplicate
kà,較,duplicate
tsài,載,duplicate
khing,輕,duplicate
khin,輕,duplicate
lióng,輛,duplicate
liōng,輛,duplicate
hui,輝,duplicate
tsi̍p,輯,duplicate
tship,輯,duplicate
tsuán,轉,duplicate
tńg,轉,duplicate
tsuān,轉,duplicate
kiāu,轎,duplicate
kiō,轎,duplicate
sin,辛,duplicate
koo,辜,duplicate
sû,辭,duplicate
sî,辭,duplicate
piān,辯,duplicate
sîn,辰,duplicate
lông,農,duplicate
thô,迌,duplicate
gîng,迎,duplicate
giâ,迎,duplicate
ngiâ,迎,duplicate
kīn,近,duplicate
kūn,近,duplicate
hānn,迒,duplicate
ka,迦,duplicate
khia,迦,duplicate
kia,迦,duplicate
ti̍k,迪,duplicate
tsik,迮,duplicate
tsok,迮,duplicate
su̍t,述,duplicate
huê,迴,duplicate
sàng,送,duplicate
sòng,送,duplicate
sòng,送,duplicate
sàng,送,duplicate
kuat,适,duplicate
pâng,逄,duplicate
thiò,透,duplicate
thàu,透,duplicate
thò,透,duplicate
thàu,透,duplicate
tio̍k,逐,duplicate
jiok,逐,duplicate
ta̍k,逐,duplicate
thong,通,duplicate
thang,通,duplicate
sok,速,duplicate
hông,逢,duplicate
liân,連,duplicate
liân,連,duplicate
nî,連,duplicate
ia̍t,逸,duplicate
i̍k,逸,duplicate
i̍t,逸,duplicate
gī,遇,duplicate
gū,遇,duplicate
iû,遊,duplicate
ūn,運,duplicate
ūn,運,duplicate
piàn,遍,duplicate
phiàn,遍,duplicate
kò,過,duplicate
kòo,過,duplicate
kò,過,duplicate
kòo,過,duplicate
kuè,過,duplicate
hia,遐,duplicate
hiâ,遐,duplicate
tō,道,duplicate
tōo,道,duplicate
ta̍t,達,duplicate
uán,遠,duplicate
hn̄g,遠,duplicate
gô,遨,duplicate
tsia,遮,duplicate
tî,遲,duplicate
tshian,遷,duplicate
u̍t,遹,duplicate
iau,邀,duplicate
io,邀,duplicate
māi,邁,duplicate
huân,還,duplicate
hîng,還,duplicate
pinn,邊,duplicate
pian,邊,duplicate
pinn,邊,duplicate
lô,邏,duplicate
hîng,邢,duplicate
lô,那,duplicate
ná,那,duplicate
pang,邦,duplicate
hân,邯,duplicate
thai,邰,duplicate
píng,邴,duplicate
siāu,邵,duplicate
tí,邸,duplicate
tsu,邾,duplicate
tu,邾,duplicate
hiok,郁,duplicate
khik,郄,duplicate
tsit,郅,duplicate
huân,郇,duplicate
sûn,郇,duplicate
lông,郎,duplicate
nn̂g,郎,duplicate
lông,郎,duplicate
nn̂g,郎,duplicate
hi,郗,duplicate
thi,郗,duplicate
ngôo,郚,duplicate
khò,郜,duplicate
hi̍k,郝,duplicate
hok,郝,duplicate
kiap,郟,duplicate
khik,郤,duplicate
pōo,部,duplicate
keh,郭,duplicate
kueh,郭,duplicate
kok,郭,duplicate
kueh,郭,duplicate
too,都,duplicate
too,都,duplicate
to,都,duplicate
go̍k,鄂,duplicate
hiang,鄉,duplicate
hiong,鄉,duplicate
hiong,鄉,duplicate
hiunn,鄉,duplicate
tsoo,鄒,duplicate
oo,鄔,duplicate
ian,鄢,duplicate
tīng,鄧,duplicate
tēnn,鄭,duplicate
tīnn,鄭,duplicate
tīng,鄭,duplicate
tēnn,鄭,duplicate
kuè,鄶,duplicate
hong,鄷,duplicate
li̍k,酈,duplicate
lê,酈,duplicate
tsiú,酒,duplicate
sng,酸,duplicate
suan,酸,duplicate
suinn,酸,duplicate
suan,酸,duplicate
sng,酸,duplicate
pôo,酺,duplicate
síng,醒,duplicate
tshénn,醒,duplicate
tsiàu,醮,duplicate
tsiò,醮,duplicate
sik,釋,duplicate
lí,里,duplicate
tiông,重,duplicate
tîng,重,duplicate
tiông,重,duplicate
tiōng,重,duplicate
tîng,重,duplicate
tāng,重,duplicate
tiông-iông,重陽,duplicate
tiông-iông-tseh,重陽節,duplicate
tiông-iông-tsueh,重陽節,duplicate
iá,野,duplicate
liông,量,duplicate
liōng,量,duplicate
niû,量,duplicate
niū,量,duplicate
kim,金,duplicate
tsiau,釗,duplicate
tiàu,釣,duplicate
tiò,釣,duplicate
tshuan,釧,duplicate
tshuàn,釧,duplicate
tshai,釵,duplicate
the,釵,duplicate
thóo,鈄,duplicate
tun,鈍,duplicate
liú,鈕,duplicate
ńg,鈗,duplicate
lîng,鈴,duplicate
kóo,鈷,duplicate
pua̍t,鈸,duplicate
pua̍h,鈸,duplicate
hiân,鉉,duplicate
khiâm,鉗,duplicate
khînn,鉗,duplicate
gîn,銀,duplicate
gûn,銀,duplicate
tâng,銅,duplicate
tâng-lô,銅鑼,duplicate
tshuan,銓,duplicate
giap,鋏,duplicate
kong,鋼,duplicate
kǹg,鋼,duplicate
lo̍k,錄,duplicate
lio̍k,錄,duplicate
li̍k,錄,duplicate
tīng,錠,duplicate
tiānn,錠,duplicate
kî,錡,duplicate
tsînn,錢,duplicate
tsînn,錢,duplicate
tsiân,錢,duplicate
tsînn,錢,duplicate
gím,錦,duplicate
kím,錦,duplicate
gím,錦,duplicate
biâu,錨,duplicate
bâ,錨,duplicate
siah,錫,duplicate
sik,錫,duplicate
siah,錫,duplicate
tshok,錯,duplicate
tshò,錯,duplicate
liān,鍊,duplicate
e,鍋,duplicate
ue,鍋,duplicate
tsing,鍾,duplicate
tsiong,鍾,duplicate
tsiong,鍾,duplicate
tsing,鍾,duplicate
tìn,鎮,duplicate
kiànn,鏡,duplicate
tsām,鏨,duplicate
lâu,鐃,duplicate
nâ,鐃,duplicate
sîm,鐔,duplicate
tsing,鐘,duplicate
tsiong,鐘,duplicate
thih,鐵,duplicate
thiat,鐵,duplicate
thih,鐵,duplicate
kàm,鑑,duplicate
luē,鑢,duplicate
lē,鑢,duplicate
io̍k,鑰,duplicate
io̍h,鑰,duplicate
tsuàn,鑽,duplicate
tsǹg,鑽,duplicate
luân,鑾,duplicate
tsho̍k,鑿,duplicate
tsha̍k,鑿,duplicate
tn̂g,長,duplicate
tióng,長,duplicate
tiông,長,duplicate
tiúnn,長,duplicate
tn̂g,長,duplicate
bûn,門,duplicate
mn̂g,門,duplicate
muî,門,duplicate
bûn,門,duplicate
mn̂g,門,duplicate
siám,閃,duplicate
hān,閈,duplicate
pì,閉,duplicate
khui,開,duplicate
khai,開,duplicate
khui,開,duplicate
hân,閑,duplicate
hân,閒,duplicate
îng,閒,duplicate
kan,間,duplicate
kan,間,duplicate
kàn,間,duplicate
king,間,duplicate
bín,閔,duplicate
koh,閣,duplicate
ha̍p,閤,duplicate
khap,閤,duplicate
hua̍t,閥,duplicate
bân,閩,duplicate
lû,閭,duplicate
ua̍t,閱,duplicate
ia̍t,閱,duplicate
giâm,閻,duplicate
iâm,閻,duplicate
am,闇,duplicate
àm,闇,duplicate
am,闇,duplicate
khuat,闕,duplicate
tshuàng,闖,duplicate
kuan,關,duplicate
kuan,關,duplicate
kuainn,關,duplicate
khàm,闞,duplicate
uán,阮,duplicate
uínn,阮,duplicate
ńg,阮,duplicate
guán,阮,duplicate
o,阿,duplicate
oo,阿,duplicate
o,阿,duplicate
a,阿,duplicate
tô,陀,duplicate
tôo,陀,duplicate
kàng,降,duplicate
hān,限,duplicate
ān,限,duplicate
siám,陝,duplicate
īnn,院,duplicate
tsūn,陣,duplicate
tīn,陣,duplicate
tsūn,陣,duplicate
tīn,陣,duplicate
tû,除,duplicate
tî,除,duplicate
iam,陰,duplicate
im,陰,duplicate
iam,陰,duplicate
tân,陳,duplicate
tîn,陳,duplicate
tân,陳,duplicate
tân-liāu,陳廖,duplicate
niā,陵,duplicate
tô,陶,duplicate
tôo,陶,duplicate
lio̍k,陸,duplicate
lio̍k,陸,duplicate
la̍k,陸,duplicate
iônn,陽,duplicate
iûnn,陽,duplicate
iông,陽,duplicate
iûnn,陽,duplicate
liông,隆,duplicate
suî,隋,duplicate
kai,階,duplicate
kik,隔,duplicate
keh,隔,duplicate
guí,隗,duplicate
uî,隗,duplicate
suî,隨,duplicate
lóng,隴,duplicate
tsik,隻,duplicate
tsiah,隻,duplicate
tshiok,雀,duplicate
tshik,雀,duplicate
gān,雁,duplicate
hiông,雄,duplicate
hîng,雄,duplicate
ngá,雅,duplicate
ngé,雅,duplicate
ngá,雅,duplicate
ngé,雅,duplicate
tsùn,雋,duplicate
iong,雍,duplicate
tsu,雎,duplicate
lo̍k,雒,duplicate
sang,雙,duplicate
siang,雙,duplicate
tshu,雛,duplicate
ke,雞,duplicate
kue,雞,duplicate
hōo,雨,duplicate
í,雨,duplicate
ú,雨,duplicate
ú,雨,duplicate
hōo,雨,duplicate
suat,雪,duplicate
suat,雪,duplicate
seh,雪,duplicate
hûn,雲,duplicate
în,雲,duplicate
ûn,雲,duplicate
lân,零,duplicate
lîng,零,duplicate
lân,零,duplicate
luî,雷,duplicate
tiān,電,duplicate
hok,霍,duplicate
gê,霓,duplicate
ing,霙,duplicate
sng,霜,duplicate
song,霜,duplicate
sng,霜,duplicate
hâ,霞,duplicate
hê,霞,duplicate
hâ,霞,duplicate
hê,霞,duplicate
bū,霧,duplicate
lōo,露,duplicate
lîng,靈,duplicate
tshenn,青,duplicate
tshinn,青,duplicate
tshing,青,duplicate
tshenn,青,duplicate
tsīng,靖,duplicate
tiān,靛,duplicate
tsēnn,靜,duplicate
tsīng,靜,duplicate
tsīnn,靜,duplicate
tsīng,靜,duplicate
tsēnn,靜,duplicate
hui,非,duplicate
biān,面,duplicate
bīn,面,duplicate
kik,革,duplicate
kìn,靳,duplicate
pà,靶,duplicate
pé,靶,duplicate
hâi,鞋,duplicate
ê,鞋,duplicate
an,鞍,duplicate
uann,鞍,duplicate
kióng,鞏,duplicate
kiok,鞠,duplicate
pian,鞭,duplicate
pinn,鞭,duplicate
uí,韋,duplicate
hân,韓,duplicate
siâu,韶,duplicate
tíng,頂,duplicate
hāng,項,duplicate
sūn,順,duplicate
si,須,duplicate
su,須,duplicate
hiok,頊,duplicate
ū,預,duplicate
ī,預,duplicate
tuìnn,頓,duplicate
tǹg,頓,duplicate
tùn,頓,duplicate
tǹg,頓,duplicate
líng,領,duplicate
niá,領,duplicate
khiat,頡,duplicate
hâi,頦,duplicate
huâi,頦,duplicate
thiô,頭,duplicate
thâu,頭,duplicate
thôo,頭,duplicate
thiô,頭,duplicate
thôo,頭,duplicate
thâu,頭,duplicate
gi̍k,額,duplicate
gia̍h,額,duplicate
hia̍h,額,duplicate
kok,顎,duplicate
gân,顏,duplicate
luī,類,duplicate
kòo,顧,duplicate
hián,顯,duplicate
hiánn,顯,duplicate
hong,風,duplicate
hong-kuī,風櫃,duplicate
hui,飛,duplicate
pe,飛,duplicate
pue,飛,duplicate
hui,飛,duplicate
pue,飛,duplicate
si̍t,食,duplicate
tsia̍h,食,duplicate
uì,飫,duplicate
huān,飯,duplicate
pn̄g,飯,duplicate
pá,飽,duplicate
páu,飽,duplicate
pá,飽,duplicate
iónn,養,duplicate
iúnn,養,duplicate
ióng,養,duplicate
iúnn,養,duplicate
û,餘,duplicate
î,餘,duplicate
giâu,饒,duplicate
jiâu,饒,duplicate
liâu,饒,duplicate
hionn,香,duplicate
hiunn,香,duplicate
hiang,香,duplicate
hiong,香,duplicate
hiunn,香,duplicate
hok,馥,duplicate
bé,馬,duplicate
má,馬,duplicate
má,馬,duplicate
bé,馬,duplicate
pâng,馮,duplicate
pok,駁,duplicate
poh,駁,duplicate
khu,駒,duplicate
sú,駛,duplicate
sái,駛,duplicate
lo̍h,駱,duplicate
lo̍k,駱,duplicate
khî,騎,duplicate
khiâ,騎,duplicate
hian,騫,duplicate
khian,騫,duplicate
thîng,騰,duplicate
king,驚,duplicate
kenn,驚,duplicate
kiann,驚,duplicate
i̍k,驛,duplicate
ia̍h,驛,duplicate
tshuí,髓,duplicate
tshué,髓,duplicate
thé,體,duplicate
ko,高,duplicate
sang,鬆,duplicate
song,鬆,duplicate
song,鬆,duplicate
sang,鬆,duplicate
sàm,鬖,duplicate
su,鬚,duplicate
tshiu,鬚,duplicate
tàu,鬥,duplicate
tòo,鬥,duplicate
tàu,鬥,duplicate
ut,鬱,duplicate
guī,魏,duplicate
hî,魚,duplicate
hû,魚,duplicate
gû,魚,duplicate
hî,魚,duplicate
lóo,魯,duplicate
pāu,鮑,duplicate
pau,鮑,duplicate
thiâu,鮡,duplicate
sian,鮮,duplicate
sián,鮮,duplicate
sian,鮮,duplicate
tshinn,鮮,duplicate
lí,鯉,duplicate
piat,鱉,duplicate
pih,鱉,duplicate
lîn,鱗,duplicate
lân,鱗,duplicate
lē,鱺,duplicate
niáu,鳥,duplicate
tsiáu,鳥,duplicate
khiu,鳩,duplicate
hōng,鳳,duplicate
iong,鴦,duplicate
iunn,鴦,duplicate
hông,鴻,duplicate
kap,鴿,duplicate
kah,鴿,duplicate
ngôo,鵝,duplicate
gô,鵝,duplicate
kak,鵤,duplicate
phîng,鵬,duplicate
tsui,鵻,duplicate
tshun,鶉,duplicate
tun,鶉,duplicate
tshiu,鶖,duplicate
ho̍h,鶴,duplicate
ho̍k,鶴,duplicate
ho̍h,鶴,duplicate
luân,鸞,duplicate
kiám,鹼,duplicate
kinn,鹼,duplicate
lo̍k,鹿,duplicate
lê,麗,duplicate
be̍h,麥,duplicate
hu,麩,duplicate
phoo,麩,duplicate
biān,麵,duplicate
mī,麵,duplicate
muâ,麻,duplicate
mâ,麻,duplicate
muâ,麻,duplicate
môo,麼,duplicate
n̂g,黃,duplicate
uînn,黃,duplicate
hông,黃,duplicate
n̂g,黃,duplicate
hông-hun,黃昏,duplicate
lê,黎,duplicate
thi,黐,duplicate
hik,黑,duplicate
bi̍k,默,duplicate
tāi,黛,duplicate
thut,黜,duplicate
thuh,黜,duplicate
tóng,黨,duplicate
tíng,鼎,duplicate
tiánn,鼎,duplicate
tshú,鼠,duplicate
tshí,鼠,duplicate
tsiâu,齊,duplicate
tsâu,齊,duplicate
tsê,齊,duplicate
tsiâu,齊,duplicate
tsai,齋,duplicate
tse,齋,duplicate
tsai,齋,duplicate
tse,齋,duplicate
khuè,齧,duplicate
khè,齧,duplicate
ak,齷,duplicate
liông,龍,duplicate
lîng,龍,duplicate
liông,龍,duplicate
lîng,龍,duplicate
bâng,龐,duplicate
pâng,龐,duplicate
kiong,龔,duplicate
kióng,龔,duplicate
kui,龜,duplicate
ku,龜,duplicate
tīng,𠕇,duplicate
tsuî,𠞩,duplicate
bu̍t,𢪱,duplicate
siānn,𣛮,duplicate
siûnn,𣻸,duplicate
tshuā,𤆬,duplicate
au,𥕥,duplicate
tshoh,𧮙,duplicate
bōo,𪷂,duplicate
a-lú-mih,a-lú-mih,hanlo_mismatch
a-móo-ní-á,a-móo-ní-á,hanlo_mismatch
a-ní-khih,a-ní-khih,hanlo_mismatch
a-sír-phí-lín,a-sír-phí-lín,hanlo_mismatch
a̋i-sat-tsirh,a̋i-sat-tsuh,hanlo_mismatch
a̋i-sat-tsuh,a̋i-sat-tsuh,hanlo_mismatch
a̍t-sá-lih,a̍t-sá-lih,hanlo_mismatch
bai-óo-lín,bai-óo-lín,hanlo_mismatch
bak-kuh,bak-kuh,hanlo_mismatch
bat-tah,bat-tah,hanlo_mismatch
ba̋i-khín,ba̋i-khín,hanlo_mismatch
ba̍t-té-lih,ba̍t-té-lih,hanlo_mismatch
bi-tá-bín,bi-tá-bín,hanlo_mismatch
biat-tooh,biat-tooh,hanlo_mismatch
bo̍k-sìn-gù,bo̍k-sìn-gù,hanlo_mismatch
bu-là-jià,bu-là-jià,hanlo_mismatch
bu-lá-tsià,bu-lá-tsià,hanlo_mismatch
bàn-bà,bàn-bà,hanlo_mismatch
bàng-gà,bàng-gà,hanlo_mismatch
bá-luh,bá-luh,hanlo_mismatch
bá-sirh,bá-sirh,hanlo_mismatch
bá-sirh,bá-suh,hanlo_mismatch
bá-suh,bá-suh,hanlo_mismatch
bá-tah,bá-tah,hanlo_mismatch
bì-lù,bì-lù,hanlo_mismatch
bí-sooh,bí-sooh,hanlo_mismatch
bòo-lù,bòo-lù,hanlo_mismatch
bòo-tòo,bòo-tòo,hanlo_mismatch
e-pú-lóng,e-pú-lóng,hanlo_mismatch
ga-sóo-lín,ga-sóo-lín,hanlo_mismatch
gat-lá-iû,gat-lá油,hanlo_mismatch
gi-lòo-sià,gi-lòo-sià,hanlo_mismatch
giāng,giāng,hanlo_mismatch
goo-lú-huh,goo-lú-huh,hanlo_mismatch
gá-lah,gá-lah,hanlo_mismatch
gá-suh,gá-suh,hanlo_mismatch
gì-tà,gì-tà,hanlo_mismatch
gōo-bōo,gōo-bōo,hanlo_mismatch
ha-móo-ní-khah,ha-móo-ní-khah,hanlo_mismatch
ha-sí-khah,ha-sí-khah,hanlo_mismatch
ha̋i-khé-khá-khuh,ha̋i-khé-khá-kuh,hanlo_mismatch
ha̋i-khé-khá-kuh,ha̋i-khé-khá-kuh,hanlo_mismatch
ha̋n-tóo-luh,ha̋n-tóo-luh,hanlo_mismatch
ha̋ng-góo,ha̋ng-góo,hanlo_mismatch
he-nú-miat-tooh,he-nú-miat-tooh,hanlo_mismatch
hi-nóo-khih,hi-nóo-khih,hanlo_mismatch
hoo-lú-bóng,hoo-lú-bóng,hanlo_mismatch
hoo-té-luh,hoo-té-luh,hanlo_mismatch
hài-ià,hài-ià,hanlo_mismatch
há-muh,há-muh,hanlo_mismatch
hái-kat-lá,hái-kat-lá,hanlo_mismatch
hú-looh,hú-looh,hanlo_mismatch
ia̋n-jín,ia̋n-jín,hanlo_mismatch
iá-mih,iá-mih,hanlo_mismatch
ió-bih,ió-bih,hanlo_mismatch
iú-lih,iú-lih,hanlo_mismatch
iő-káng,iő-káng,hanlo_mismatch
ji-lò-sià,ji-lò-sià,hanlo_mismatch
ji-lòo-sià,ji-lòo-sià,hanlo_mismatch
ji-lú-bah,ji-lú-bah,hanlo_mismatch
ji-siá-kuh,ji-siá-kuh,hanlo_mismatch
jiak-khuh,jiak-khuh,hanlo_mismatch
jiak-kuh,jiak-kuh,hanlo_mismatch
jiàn-bà,jiàn-bà,hanlo_mismatch
jiá-khuh,jiá-khuh,hanlo_mismatch
jiá-kuh,jiá-kuh,hanlo_mismatch
jió-toh,jió-toh,hanlo_mismatch
kha-báng,kha-báng,hanlo_mismatch
kha-lá-óo-khe,kha-lá-óo-khe,hanlo_mismatch
kha-mé-lah,kha-mé-lah,hanlo_mismatch
kha-tián,kha-tián,hanlo_mismatch
kha-tá-lok-guh,kha-tá-lok-guh,hanlo_mismatch
kha̋n-jióo,kha̋n-jióo,hanlo_mismatch
kha̋ng-páng,kha̋ng-páng,hanlo_mismatch
khe-tsiap-puh,khe-tsiap-puh,hanlo_mismatch
khi-móo-tsih,khi-móo-tsih,hanlo_mismatch
khit-teh,khit-teh,hanlo_mismatch
khiā-hang,khiā-hang,hanlo_mismatch
khiű-khé,khiű-khé,hanlo_mismatch
khok-puh,khok-puh,hanlo_mismatch
khoo-lé-lah,khoo-lé-lah,hanlo_mismatch
khoo-mí-sióng,khoo-mí-sióng,hanlo_mismatch
khu-lá-tsih,khu-lá-tsih,hanlo_mismatch
khu-lì-mù,khu-lì-mù,hanlo_mismatch
khu-lìn-mù,khu-lì-mù,hanlo_mismatch
khà-sàng,khà-sàng,hanlo_mismatch
khà-tsiàng,khà-tsiàng,hanlo_mismatch
khí-looh,khí-looh,hanlo_mismatch
khòng-buh,khòng-buh,hanlo_mismatch
khòo-tòo,khòo-tòo,hanlo_mismatch
khōng-ku-lí,khōng-ku-lí,hanlo_mismatch
la-jí-ooh,la-jí-ooh,hanlo_mismatch
la-khiat-tooh,la-kiat-tooh,hanlo_mismatch
la-kiat-tooh,la-kiat-tooh,hanlo_mismatch
la-mú-neh,la-mú-neh,hanlo_mismatch
la̋i-jiòo-bù,la̋i-jiòo-bù,hanlo_mismatch
la̋i-lìn-gù,la̋i-lìn-gù,hanlo_mismatch
le-khòo-tòo,le-khòo-tòo,hanlo_mismatch
li-lò-sià,li-lò-sià,hanlo_mismatch
li-á-khah,li-á-khah,hanlo_mismatch
lia̋n-táng,lia̋n-táng,hanlo_mismatch
li̋n-jín,li̋n-jín,hanlo_mismatch
loo-lài-bà,loo-lài-bà,hanlo_mismatch
lài-tah,lài-tah,hanlo_mismatch
lè-sìr,lè-sìr,hanlo_mismatch
lê-bóng,lê-bóng,hanlo_mismatch
lìn-gò,lìn-gòo,hanlo_mismatch
lìn-gòo,lìn-gòo,hanlo_mismatch
lò-sù,lòo-suh,hanlo_mismatch
lòo-suh,lòo-suh,hanlo_mismatch
lòo-sìr,lòo-sìr,hanlo_mismatch
lòo-sù,lòo-sù,hanlo_mismatch
lòo-sù-bah,lòo-sù肉,hanlo_mismatch
ló-lí-á,ló-lí仔,hanlo_mismatch
lóo-lí-á,lóo-lí-á,hanlo_mismatch
lóo-sú-bah,lóo-sú肉,hanlo_mismatch
ma-lá-lí-á,ma-lá-lí-á,hanlo_mismatch
ma-lá-sóng,ma-lá-sóng,hanlo_mismatch
ma-sà-tsì,ma-sà-tsì,hanlo_mismatch
me-lí-á,me-lí-á,hanlo_mismatch
me-lóng,me-lóng,hanlo_mismatch
mi-sín,mi-sín,hanlo_mismatch
mi-só-sí-luh,mi-só-sí-luh,hanlo_mismatch
mài-kù,mài-kù,hanlo_mismatch
mè-sì,mè-sì,hanlo_mismatch
mè-sù,mè-sù,hanlo_mismatch
mí-soh,mí-soh,hanlo_mismatch
mí-soh,mí-sooh,hanlo_mismatch
mí-sooh,mí-sooh,hanlo_mismatch
mòo-tà,mòo-tà,hanlo_mismatch
na̋i-lóng,na̋i-lóng,hanlo_mismatch
ne-kut-tái,ne-kut-tái,hanlo_mismatch
nè-tsiàng,nè-tsiàng,hanlo_mismatch
nóo-lih,nóo-lih,hanlo_mismatch
nőo-sín,nőo-sín,hanlo_mismatch
o-lín-gio,o-lín-gio,hanlo_mismatch
o-lín-gio̍h,o-lín-gio̍h,hanlo_mismatch
o-lín-gió,o-lín-gió,hanlo_mismatch
oo-bá-sáng,oo-bá-sáng,hanlo_mismatch
oo-jí-sáng,oo-jí-sáng,hanlo_mismatch
oo-khà-sàng,oo-khà-sàng,hanlo_mismatch
oo-lián,oo-lián,hanlo_mismatch
oo-lín-gióo,oo-lín-gióo,hanlo_mismatch
oo-nè-sàng,oo-nè-sàng,hanlo_mismatch
oo-tóo-bái,oo-tóo-bái,hanlo_mismatch
pha-tsìn-kòo,pha-tsìn-kòo,hanlo_mismatch
